schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,Tree-of-Experience: Hierarchical Experience Management for Self-Evolving Agents,"Zihao Deng, Yining Zhu, Leiming Wang, Jingfei Lu, Junbo Wang, Chuncheng Ran, Yu Yang, Dixuan Yang, Jikun Shen",http://arxiv.org/abs/2608.09044,,,2026-08-10 02:49:38.000000
1.0,RESEARCH_PAPER,Don't Scroll Back: Missing-Evidence Memory for Streaming Dialogue Summarization,"Hyangsuk Min, Hwanjun Song",http://arxiv.org/abs/2608.09043,,,2026-08-10 02:48:37.000000
1.0,RESEARCH_PAPER,DualCert: A Solver for the Traveling Salesman Problem with Constraint-Coupled Learning,"Yancheng Song, Yongzhi Qi, Wei Qi, Zuo-Jun Max Shen",http://arxiv.org/abs/2608.09042,,,2026-08-10 02:48:16.000000
1.0,RESEARCH_PAPER,Decision-Focused Learning in Network Interdiction Games,"Luca M. Hartmann, Parinaz Naghizadeh",http://arxiv.org/abs/2608.09036,,,2026-08-10 02:39:03.000000
1.0,RESEARCH_PAPER,MusicLayout: Explicit Structural Planning for Controllable Text-to-Music Generation,"Shuyu Li, Kejun Zhang, Jiahe Lei, Shulei Ji, Zihao Wang, Jiaxing Yu, Wanying Wu, Lei Wang",http://arxiv.org/abs/2608.09035,,,2026-08-10 02:38:42.000000
1.0,RESEARCH_PAPER,HOPPER: Learnable Hop Extraction for Linearized Graph Sequence Models,"Isuru Herath, Arin Gopakumar, Sharan Sahu",http://arxiv.org/abs/2608.09031,,,2026-08-10 02:31:46.000000
1.0,RESEARCH_PAPER,Closing the loop in learning with missing data,"Dimitrios Pylorof, Humberto E. Garcia",http://arxiv.org/abs/2608.09030,,,2026-08-10 02:30:37.000000
1.0,RESEARCH_PAPER,PolicyKG: An Agentic LLM Pipeline for Translating Institutional Policies into SHACL Knowledge Graphs,"Ponkrit Kaewsawee, Chaklam Silpasuwanchai, Chutiporn Anutariya",http://arxiv.org/abs/2608.09028,,,2026-08-10 02:28:57.000000
1.0,RESEARCH_PAPER,Context Is Not Authority: Structured Runtime Governance for Financial Market Agents,"Rui Tang, Qiangqiang Liu, Yichi Zhang, Youwei Wang, Xi Chen, Chen Dong",http://arxiv.org/abs/2608.09025,,,2026-08-10 02:26:07.000000
1.0,RESEARCH_PAPER,ELICITED: EHR-grounded Longitudinal Interactive Conversations for Information-seeking Triage Evaluation and Decision-making,"Haohao Zhu, Xiaolin Shi, Jiayu Zhou",http://arxiv.org/abs/2608.09024,,,2026-08-10 02:26:06.000000
1.0,RESEARCH_PAPER,Provable Parameter-Free Fixed-Point Algorithms with Linear Convergence Rates,"Quoc Tran-Dinh, Pham Ngoc Anh, Ha Manh Tien",http://arxiv.org/abs/2608.09022,,,2026-08-10 02:25:00.000000
1.0,RESEARCH_PAPER,"How People Evaluate AI-, Expert-, and Peer-Style Financial Advice","Aryan Ramchandra Kapadia, Eshwar Chandrasekharan, Koustuv Saha",http://arxiv.org/abs/2608.09019,,,2026-08-10 02:19:03.000000
1.0,RESEARCH_PAPER,PreGress: Ranking-Native Pre-training and Prompting for Graph Node Ranking,"Lujie Ban, Jiasheng shi, Yingli Zhou, Kaiwen Xue, Daiyin Wang, Xubin Li, Shuanghua Li, Chenhao Ma",http://arxiv.org/abs/2608.09016,,,2026-08-10 02:16:37.000000
1.0,RESEARCH_PAPER,Dynamic Distribution-Aware Uncertainty Tracking in Vision-Language Representation Learning,"Ao Zhou, Zhiwei Jiang, Zifeng Cheng, Cong Wang, Shufan Yang, Haoru Chen, Qing Gu",http://arxiv.org/abs/2608.09011,,,2026-08-10 01:53:28.000000
1.0,RESEARCH_PAPER,SignLlama: Enhancing Gloss-free Sign Language Translation by Prioritizing Visual Features for LLMs,"Shiwei Gan, Xiao Liu, Yafeng Yin, Zhiwei Jiang, Bowen Guo, Lie Xie, Sanglu Lu, Hongkai Wen",http://arxiv.org/abs/2608.09006,,,2026-08-10 01:47:30.000000
1.0,RESEARCH_PAPER,A Tight Lower Bound for Smooth Nonconvex Stochastic Optimization with Bounded Gradient Noise,Jikai Jin,http://arxiv.org/abs/2608.09004,,,2026-08-10 01:45:56.000000
1.0,RESEARCH_PAPER,Mind the Hook: Source-Level Auditing of Privacy Defenses in Retrieval-Augmented Generation,"Yanhang Li, Zhichao Fan, Zexin Zhuang",http://arxiv.org/abs/2608.09001,,,2026-08-10 01:40:25.000000
1.0,RESEARCH_PAPER,DeepFreqMark: End-To-End Learnable Frequency-Domain Watermarking with Spherical Attack Simulation for Latent Diffusion Models,"Chen-Hsiu Huang, Mario Köppen, Ja-Ling Wu",http://arxiv.org/abs/2608.08999,,,2026-08-10 01:36:22.000000
1.0,RESEARCH_PAPER,Multi-agent discovery of practical quantum LDPC codes,"Dongheng Qian, Tianyi Li",http://arxiv.org/abs/2608.08996,,,2026-08-10 01:32:34.000000
1.0,RESEARCH_PAPER,Guardian Crawler: Retrieval-First Knowledge Discovery with Bounded LLM Augmentation for Noisy Web Intelligence,"Joshua Castillo, Santosh Nukavarapu, Ravi Mukkamala",http://arxiv.org/abs/2608.08994,,,2026-08-10 01:28:11.000000
1.0,RESEARCH_PAPER,How Far Do Foundation Models Transfer to Infant Signals? A Cross-Dataset Transfer Audit with a Unified Need Ontology,Wu Hangyu,http://arxiv.org/abs/2608.08989,,,2026-08-10 01:22:32.000000
1.0,RESEARCH_PAPER,SoftMCC: An MCC-Brier Calibration Bridge for Threshold-Free Model Selection under Class Imbalance,Özkan Canay,http://arxiv.org/abs/2608.08984,,,2026-08-10 01:08:33.000000
1.0,RESEARCH_PAPER,Twin Rollouts: Noise-Coupled Counterfactual Branching in Interactive Video World Models,"Yu Ma, Hongli Shi, Xinran Xu",http://arxiv.org/abs/2608.08982,,,2026-08-10 00:57:48.000000
1.0,RESEARCH_PAPER,Detecting Clear Contact Lenses for Iris Recognition: A Two-Stage Mask-Guided Attention Approach,"Parisa Farmanifard, Arun Ross",http://arxiv.org/abs/2608.08977,,,2026-08-10 00:44:37.000000
1.0,RESEARCH_PAPER,Label-Free Parkinson's Disease Screening from Face and Voice through Mechanistic Interpretability,"Jiaheng Su, Yu Sun",http://arxiv.org/abs/2608.08976,,,2026-08-10 00:43:57.000000
1.0,RESEARCH_PAPER,How Can Rhetoric Reward-Hack AI Reviewers? Dissecting Rhetorical Sensitivity in AI-Based Peer Review,"Ming Li, Chenguang Wang, Xirui Li, Xinyue Zeng, Dianqi Li, Peng Shi, Dawei Zhou, Tianyi Zhou",http://arxiv.org/abs/2608.08975,,,2026-08-10 00:42:51.000000
1.0,RESEARCH_PAPER,GALA: Graph-Augmented LLM Agents for Root Cause Analysis and Incident Response in Microservices,"Yifang Tian, Yaming Liu, Zichun Chong, Zihang Huang, Yiran Li, Hans-Arno Jacobsen",http://arxiv.org/abs/2608.08968,,,2026-08-10 00:15:07.000000
1.0,RESEARCH_PAPER,CoRe-UIE: Rethinking Coexisting and Region-wise Degradation for Underwater Image Enhancement,"Weifeng Kong, Chenghao Xu, Lin Chen, Ziheng Cao, Guanying Huo",http://arxiv.org/abs/2608.08965,,,2026-08-10 00:00:17.000000
1.0,RESEARCH_PAPER,Math-Vision Diagrams: A Comprehensive Benchmark for Evaluating LLM Mathematical Diagram Generation Capabilities,"Harish Kashyap, Kiran Byadarhaly, Sriram Chakaravarthy, Sanyukta Tuti, Aryan Mistry",http://arxiv.org/abs/2608.08964,,,2026-08-09 23:58:01.000000
1.0,RESEARCH_PAPER,Fourier Self-Supervision for Fine-Grained Generalized Category Discovery,"Sarah Rastegar, Mina Ghadimi Atigh, Pascal Mettes, Yuki M. Asano, Cees G. M. Snoek",http://arxiv.org/abs/2608.08963,,,2026-08-09 23:54:22.000000
1.0,RESEARCH_PAPER,Gradient Under Microscope: Benchmarking Resource Utilization of Memory-Efficient Gradient Computation Methods,"Sarthak Mahapatra, Zihan Zhou, Khatoon Khedri, Mehdi Hosseinzadeh, Reza Rawassizadeh",http://arxiv.org/abs/2608.08961,,,2026-08-09 23:41:09.000000
1.0,RESEARCH_PAPER,Reading is not Reasoning: Bridging the Agentic Policy Gap in Vision-Text Compression,"Cheng Fan, Junyi Zhou, Tingzhang Luo, RongJian Xu, Qiyanhui Lu, Mingjian Zhu, Hanting Chen, Jianyuan Guo",http://arxiv.org/abs/2608.08960,,,2026-08-09 23:38:12.000000
1.0,RESEARCH_PAPER,Depth-Aware Implicit Neural Representation Priors for 3D Gravity Inversion,"León Suarez-Rodriguez, Paul Goyes-Peñafiel, Javier Torres-Quintero, Henry Arguello",http://arxiv.org/abs/2608.08959,,,2026-08-09 23:34:32.000000
1.0,RESEARCH_PAPER,Idea Search: Guiding Tree Search with Ideas to Explore Diverse Scientific Methods,"Xuefei Julie Wang, Hao Cui, Michael P. Brenner, Subhashini Venugopalan",http://arxiv.org/abs/2608.08958,,,2026-08-09 23:31:57.000000
1.0,RESEARCH_PAPER,RMR-Net: Degradation-Evidence-Guided Road-Image Restoration for Defect Detection,"Amir Ghorbani, Amirali K. Gostar, WeiQin Chuah, Vahid Ghorbani, Aidan Blair, Alireza Bab-Hadiashar",http://arxiv.org/abs/2608.08957,,,2026-08-09 23:29:35.000000
1.0,RESEARCH_PAPER,Damage Classification for 3D Point Cloud Data via 3D Data Analysis and Vision Foundation Model-based 2D Projections,"Evan Perez, Kalelo Dukuray, Erika Ardiles-Cruz, Jie Wei",http://arxiv.org/abs/2608.08955,,,2026-08-09 23:18:42.000000
1.0,RESEARCH_PAPER,Do AI Forecast Ensembles Sample the Correct Conditional Distribution?,"Lucas J. Howard, Elizabeth A. Barnes",http://arxiv.org/abs/2608.08954,,,2026-08-09 23:16:10.000000
1.0,RESEARCH_PAPER,Topology-Aware Global-Local Mamba Networks for Palm Vein Biometrics,"Zhengxi Wu, Felix Marattukalam, Waleed H. Abdulla",http://arxiv.org/abs/2608.08951,,,2026-08-09 23:04:23.000000
1.0,RESEARCH_PAPER,EndoMD-SLAM: Endoscopic Gaussian Splatting SLAM under Optical Degradation with Memory and Static-Transient Decomposition,"Nuo Chen, Kangqi Ni, Lulin Liu, Joga Ivatury, Ying Ding, Farshid Alambeigi, Tianlong Chen, Zhiwen Fan",http://arxiv.org/abs/2608.08949,,,2026-08-09 22:59:01.000000
1.0,RESEARCH_PAPER,Can Webcam Gaze Constrain Mesa-Objectives in Driving Models? An Instrument Precision Analysis,"Lennox Anderson, Ahmed Boutar, Jonah Mulcrone, Tal Erez",http://arxiv.org/abs/2608.08947,,,2026-08-09 22:55:28.000000
1.0,RESEARCH_PAPER,What Would Fix This RAG Failure? Auditing Counterfactual Response with Paired Evidence Interventions,Wenzhang Du,http://arxiv.org/abs/2608.08944,,,2026-08-09 22:43:27.000000
1.0,RESEARCH_PAPER,"Same Question, Different Answer? Measuring and Mitigating Prompt Privilege for Equitable AI Access","Lier Jin, Lan Hu, Binqi Shen, Hanyu Cai, Yuting Xin",http://arxiv.org/abs/2608.08942,,,2026-08-09 22:38:54.000000
1.0,RESEARCH_PAPER,From Operational Design Domain to Action: A Systematic Behavioral Taxonomy for Autonomous Driving,"Chaitanya Shinde, Hadi Hajieghrary, Miguel Hurtado",http://arxiv.org/abs/2608.08941,,,2026-08-09 22:35:01.000000
1.0,RESEARCH_PAPER,Not an A11y: How Android Accessibility Exposes Mobile AI Agents to Indirect Prompt Injection,"Rahul Deivasigamani, Sayeda Faatin Alvi, Derqui Andrea, Kaushal Punjabi, Stjepan Picek",http://arxiv.org/abs/2608.08939,,,2026-08-09 22:13:55.000000
1.0,RESEARCH_PAPER,"Integrated Multimodal AI System for Retrieval-Augmented Reasoning, Object Sensing, and Damage Analysis","Kalelo Dukuray, Israel Pina, Evan Perez, Erika Ardiles-Cruz, Jie Wei",http://arxiv.org/abs/2608.08935,,,2026-08-09 21:53:37.000000
1.0,RESEARCH_PAPER,Zero-shot 2D Grounding with Novel Affordance Types,"Haomeng Zhang, Raymond A. Yeh",http://arxiv.org/abs/2608.08929,,,2026-08-09 21:44:34.000000
1.0,RESEARCH_PAPER,Decoding Phenotypes: A Framework for Fusing Genomic Language Models and Neuroimaging,"Tianli Tao, Ziyang Wang, Emma Robinson, Rachel Sparks, Le Zhang",http://arxiv.org/abs/2608.08926,,,2026-08-09 21:40:17.000000
1.0,RESEARCH_PAPER,From Noise to Meaning: Meaningful Secret Sharing with Tamper Detection for Facial Recognition,"Ajnas Muhammed, Iurii Medvedev, Nuno Gonçalves",http://arxiv.org/abs/2608.08924,,,2026-08-09 21:36:17.000000
1.0,RESEARCH_PAPER,Clustered Attractor Manifolds and Dynamical Condensation in Self-Attention,"Qucheng Gao, Zuyi Yang, Xiao Chen",http://arxiv.org/abs/2608.08922,,,2026-08-09 21:28:01.000000
1.0,RESEARCH_PAPER,A Domain-Structured Ensemble Framework for Perioperative Outcome Prediction Using Electronic Health Record Data,"Shikhar Shukla, Cristina Barboi",http://arxiv.org/abs/2608.08920,,,2026-08-09 21:15:12.000000
1.0,RESEARCH_PAPER,Toward CT-Equivalent Image Quality in Low-Dose Radiotherapy Planning: Conditional Diffusion-Based CBCT-to-CT Synthesis and the Impact of CBCT Input Representation,"Alzahra Altalib, Chunhui Li, Christopher Hamill Taylor, Sankar Pillai, Alessandro Perelli",http://arxiv.org/abs/2608.08919,,,2026-08-09 21:15:08.000000
1.0,RESEARCH_PAPER,Investigating Multimodal Informativity under Different Partner Visibility Conditions in Video-Mediated Dialogue,"Esam Ghaleb, Hugh Mee Wong, Kristina Kobrock",http://arxiv.org/abs/2608.08915,,,2026-08-09 21:08:22.000000
1.0,RESEARCH_PAPER,Physics-Informed Learning for Robust Acoustic Localization with Calibrated Uncertainty,"Jennifer N. Kampe, Changwoo J. Lee, Xin Shen, Ari Lehtiö, Sandro von Brandenburg, Ossi Nokelainen, David B. Dunson, Otso Ovaskainen",http://arxiv.org/abs/2608.08911,,,2026-08-09 20:55:17.000000
1.0,RESEARCH_PAPER,"Tied Trit-Planes: Constraining PTQTP to a Uniform Nine-Level Quantizer, with a Persistent Folded Format for Disk-Streamed Mixture-of-Experts Serving",Matteo Grella,http://arxiv.org/abs/2608.08910,,,2026-08-09 20:53:47.000000
1.0,RESEARCH_PAPER,ToolVision: Learning When and How to Use Visual Tools with Capability-Aligned Supervision,"Delin Mao, Chenghao Sun, Jingwei Song, Chishui Chen, Linfeng Zhang",http://arxiv.org/abs/2608.08907,,,2026-08-09 20:39:16.000000
1.0,RESEARCH_PAPER,Federated Attention Autoencoders with a Stochastic Aggregation Scheme for Anomaly Detection,"Mihailo Ilić, Miloš Savić, Vladimir Kurbalija, Mirjana Ivanović, Giancarlo Fortino, Dušan Jakovetić",http://arxiv.org/abs/2608.08906,,,2026-08-09 20:34:14.000000
1.0,RESEARCH_PAPER,From Recovery to Drop-off: How Action Post-training Reduces a VLM's Late-Layer Depth Decodability,"Alexander Hackett, Arnaud Denis-Remillard, Axel Cassou",http://arxiv.org/abs/2608.08904,,,2026-08-09 20:31:52.000000
1.0,RESEARCH_PAPER,A New Approach to Characterising Optimisation Problems Using Programmatic Representation and Complexity Measures,"Marcus Gallagher, Katherine M. Malan",http://arxiv.org/abs/2608.08898,,,2026-08-09 20:19:51.000000
1.0,RESEARCH_PAPER,From Manuals to Maintenance: Fine-Tuning MedGemma for Multi-Modal Imaging System Support in Low-Resource Settings,"Bernes Lorier Atabonfack, Zion Kongbi Nfo, Ahmed Tahiru Issah, Tolulope Olusuyi, Clemence Ingabire, Mohammed Hardi Abdul Baaki, Mawuli Deku, Abdulrazaq Zubair, Alyasaa Anas, Raymond Confidence, Maruf Adewole, Udunna C. Anazodo",http://arxiv.org/abs/2608.08896,,,2026-08-09 20:16:51.000000
1.0,RESEARCH_PAPER,"LLM Reasoning for Subjective Tasks: Failure Modes, Mitigation, and Dynamic Reasoning Routing","Juncheng Dong, Ding Tong, Ishan Gupta, Yuyan Wang",http://arxiv.org/abs/2608.08889,,,2026-08-09 20:02:44.000000
1.0,RESEARCH_PAPER,Full-bandwidth transformer,"Xi Wang, Ziyang Cai, Zheng Zhan, Harry Dong, Ying Fan, Gustavo de Rosa, Tim Pearce, John Langford",http://arxiv.org/abs/2608.08888,,,2026-08-09 19:59:45.000000
1.0,RESEARCH_PAPER,City Sentinel: A Unified AI-Based Smart Surveillance Framework for Real-Time Multi-Threat Detection Using Deep Learning,"Hanan Syed Shabir, Noor Fatima, Safia Baloch, Masroor Hussain",http://arxiv.org/abs/2608.08887,,,2026-08-09 19:59:31.000000
1.0,RESEARCH_PAPER,Towards an LLM-based method for quantifying the sexual content in song lyrics,Ignacio M. Sticco,http://arxiv.org/abs/2608.08885,,,2026-08-09 19:51:56.000000
1.0,RESEARCH_PAPER,AquiLLM: An Architecture for Supporting Tacit Knowledge Capture in Research Groups,"Jack Stark, Srinath Saikrishnan, Vikram Seenivasan, Bernie Boscoe, Andrew Lizarraga, Tuan Do",http://arxiv.org/abs/2608.08883,,,2026-08-09 19:45:35.000000
1.0,RESEARCH_PAPER,Epistemic Transfer in AI-Assisted Verification: A Framework and Evaluation Protocol,Christoph Trattner,http://arxiv.org/abs/2608.08882,,,2026-08-09 19:42:14.000000
1.0,RESEARCH_PAPER,Theory-Guided Deception Detection: A RAG-Based Artificial Intelligence Exploration,"David M. Markowitz, Timothy R. Levine",http://arxiv.org/abs/2608.08881,,,2026-08-09 19:39:19.000000
1.0,RESEARCH_PAPER,DistillCache: KL-Guided Adaptive KV-Cache Eviction for Memory-Efficient LLM Inference,Asaad Althoubi,http://arxiv.org/abs/2608.08878,,,2026-08-09 19:33:43.000000
1.0,RESEARCH_PAPER,Inductive Graph Layout with Implicit Neural Fields,"Berfin Inal, Daniel Probst",http://arxiv.org/abs/2608.08876,,,2026-08-09 19:31:12.000000
1.0,RESEARCH_PAPER,AeroReformer2: Spoken-Query Referring Segmentation for Aerial Images,"Rui Li, Chenxi Duan, Haoyang Yang",http://arxiv.org/abs/2608.08874,,,2026-08-09 19:28:49.000000
1.0,RESEARCH_PAPER,Sparse Attention to Emotion: Efficient Facial Emotion Recognition via Token Reduction,"Aya Manel Zitouni, Aicha Zenakhri, Karim Haroun, Larbi Boubchir",http://arxiv.org/abs/2608.08873,,,2026-08-09 19:28:27.000000
1.0,RESEARCH_PAPER,Approximation Rates for Metaplectic Neural Networks,"Ahmed Abdeljawad, Marcello Carioni, Elena Cordero",http://arxiv.org/abs/2608.08872,,,2026-08-09 19:27:43.000000
1.0,RESEARCH_PAPER,Position Bias in Ordinal Classification: A Systematic Evaluation,"Yu Wang, Jeffrey Zhou, Menglin Liu, Ge Shi",http://arxiv.org/abs/2608.08869,,,2026-08-09 19:19:08.000000
1.0,RESEARCH_PAPER,"Conversation as Measurement in Clinical Encounters: Observable Phase Structure, Partially Observable Patient State","Lily Chen, Ted Mau, Michael Gensheimer, Brian Anthony Nuyen, Nancy Jiang, James Zou",http://arxiv.org/abs/2608.08868,,,2026-08-09 19:16:10.000000
1.0,RESEARCH_PAPER,Zero-Shot Traffic Accident Detection via a Coarse-to-Fine VLM-Tracking Pipeline,"Dipit Saha, Shah Mohammad Abdul Mannan, Mohammad Raihan Rashid, Ruwad Naswan, Ahnaf Tahmid",http://arxiv.org/abs/2608.08867,,,2026-08-09 19:08:56.000000
1.0,RESEARCH_PAPER,Agentic Anomaly Detection with ORCA-Style Dynamic Inductive Bias Adaptation in Multimodal Wearable Time Series Data,"Anushka Roy, Jyotirmoy Singh, Shreea Bose, Chittaranjan Hota",http://arxiv.org/abs/2608.08859,,,2026-08-09 18:49:13.000000
1.0,RESEARCH_PAPER,Beyond Routing: Decoupling Expert Dispatch and Aggregation in Sparse Mixture-of-Experts,Zongfei Li,http://arxiv.org/abs/2608.08853,,,2026-08-09 18:31:16.000000
1.0,RESEARCH_PAPER,Findings of the First Teaching Monster Challenge: A Benchmark of Pedagogical Content Knowledge in AI Agents,"Yi-Cheng Lin, Yu-Kai Guo, Szu-Chi Chen, Bo-Han Feng, Yun-Man Hsu, Hsiang Hsieh, Yu-Jung Lin, Yue-Ling Wu, Jia-Kai Dong, An-Yu Cheng, Yu-Han Huang, Lok-Lam Ieong, Kuan-Yu Chen, Ming-Douo Tchouang, Shao-Hua Sun, Che Lin, Jian-Jiun Ding, Hung-yi Lee",http://arxiv.org/abs/2608.08852,,,2026-08-09 18:28:01.000000
1.0,RESEARCH_PAPER,Explicit Boundary Markers for Subword Vocabularies,"Sander Land, Clara Meister",http://arxiv.org/abs/2608.08847,,,2026-08-09 18:16:51.000000
1.0,RESEARCH_PAPER,Toward Mask Annotation-Free Surgical Instrument Segmentation from Endoscopic Images Using Text-Prompted Segment Anything Model 3 (SAM3),"Nakul Poudel, Richard Simon, Cristian A. Linte",http://arxiv.org/abs/2608.08844,,,2026-08-09 18:11:09.000000
1.0,RESEARCH_PAPER,SLAP: Selective Local Vision-Language Alignment for Fish Re-Identification via Partial Optimal Transport,"Cigdem Beyan, Tonje Knutsen Sordalen, Kim Tallaksen Halvorsen",http://arxiv.org/abs/2608.08840,,,2026-08-09 18:04:41.000000
1.0,RESEARCH_PAPER,SG-WAM: Text-Grounded and Spatial-aware Semantic Guidance for World-Action Models,"Junjie He, Junfeng Li, Zhide Zhong, Haodong Yan, Ruixin Li, Yangyang Zheng, Jiaguan Zhu, Tianran Zhang, Yuqiao Du, Wen Chen, Shunbo Zhou, Haoang Li",http://arxiv.org/abs/2608.08839,,,2026-08-09 17:59:35.000000
1.0,RESEARCH_PAPER,Visual Token Codec: Unleashing Spatial Redundancy for ViT Feature Coding,"Donghui Feng, Fengxi Zhang, Changsheng Gao, Wenhan Yang, Qi Wang, Qunshan Gu, Hongwei Hu, Zhengxue Cheng, Li Song",http://arxiv.org/abs/2608.08832,,,2026-08-09 17:32:04.000000
1.0,RESEARCH_PAPER,PROSLEX: A Novel Dataset for Expert-Annotated Legal Statute Prediction for Indian Judiciary,"Subinay Adhikary, Upal Bhattacharya, Vivek Kumar Singh, Anurag Sharma, Shubham Kumar Nigam, Suvasis Das, Shouvik Kumar Guha, Koustav Rudra, Kripabandhu Ghosh",http://arxiv.org/abs/2608.08830,,,2026-08-09 17:24:09.000000
1.0,RESEARCH_PAPER,Deployable Per-Instance Multi-Layer Activation Steering for Large Language Models,"Muhammad Faishal Adly Nelwan, Alfan Farizki Wicaksono",http://arxiv.org/abs/2608.08829,,,2026-08-09 17:23:00.000000
1.0,RESEARCH_PAPER,The Cost of Adaptivity: Matching Lower Bounds Across Learning Problems,"Ibne Farabi Shihab, Adria Binte Habib",http://arxiv.org/abs/2608.08826,,,2026-08-09 17:19:11.000000
1.0,RESEARCH_PAPER,Hybrid Neural-Classical Correction for Frozen Time Series Foundation Models: A Comprehensive Ablation Study on High-Frequency Stock Prediction,"Kasun Dewage, Suranadi De Silva, Shankhadeep Mondal",http://arxiv.org/abs/2608.08825,,,2026-08-09 17:15:20.000000
1.0,RESEARCH_PAPER,Automated Generation of Complexity-Validated Decision Scenarios Using Large Language Models,"Abdalla Doleh, Toni Somers, Ratna Babu Chinnam",http://arxiv.org/abs/2608.08822,,,2026-08-09 17:12:48.000000
1.0,RESEARCH_PAPER,LogiShot: Logically Coherent Cross-Shot Video Generation,"Shuai Guo, Yuhang Yang, Zeyu Zhang, Pengfei Yu, Wei Zhai, Yang Cao, Zheng-Jun Zha",http://arxiv.org/abs/2608.08820,,,2026-08-09 17:11:57.000000
1.0,RESEARCH_PAPER,MRI super-resolution in ten sampling steps using a diffusion bridge model,"Mojtaba Safari, Hang Yu, Zach Eidex, Mingzhe Hu, Ryan J. Sanford, Alexandru Florea, Shansong Wang, Chih-Wei Chang, Erik H Middlebrooks, Aditya Juloori, Stanley L. Liauw, Ralph Weichselbaum, Xiaofeng Yang",http://arxiv.org/abs/2608.08819,,,2026-08-09 17:09:21.000000
1.0,RESEARCH_PAPER,Distilling Vision-Language Models for Robust Traffic Sign Perception in Autonomous Vehicles,"Pedram MohajerAnsari, Amir Salarpour, Mert D. Pesé",http://arxiv.org/abs/2608.08815,,,2026-08-09 17:05:00.000000
1.0,RESEARCH_PAPER,360CityArena: A Realistic Virtual Urban Navigation Benchmark for Embodied Agents,"Kenta Watanabe, Atsuyuki Miyai, Mizuki Takenawa, Kiyoharu Aizawa, Toshihiko Yamasaki",http://arxiv.org/abs/2608.08814,,,2026-08-09 17:03:15.000000
1.0,RESEARCH_PAPER,Tevatron-Elastic: A Unified Abstraction for Training Elastic Retrievers and Rerankers,"Yu Wang, Shengyao Zhuang, Xueguang Ma, Zongyu Wu, Jimmy Lin, Vivek Srikumar, Zhichao Xu",http://arxiv.org/abs/2608.08809,,,2026-08-09 16:45:28.000000
1.0,RESEARCH_PAPER,AdapterMoE: A Two-Stage Hard-Routing Mixture-of-Experts Architecture for Multi-Crop Disease Recognition with Calibrated Rejection and Incremental Learning,"Pin-Hsun Huang, Shaou-Gang Miaou",http://arxiv.org/abs/2608.08808,,,2026-08-09 16:45:21.000000
1.0,RESEARCH_PAPER,Three Generations of Healthcare IT: From the Digital Record to the Computable Care Process,"Alexander Apartsin, Yehudit Aperstein",http://arxiv.org/abs/2608.08806,,,2026-08-09 16:44:28.000000
1.0,RESEARCH_PAPER,LASA: Language-and-Source-Anchored Alignment for Domain Generalized Semantic Segmentation,"Jinhong Zhu, Weiqi Yan, Shengchuan Zhang, Liujuan Cao",http://arxiv.org/abs/2608.08805,,,2026-08-09 16:43:04.000000
1.0,RESEARCH_PAPER,ML-Based Hierarchical Prediction for Practical Energy Scheduling in Dynamic NTN-WPT Systems,"Zhanyu Ju, Wenchi Cheng",http://arxiv.org/abs/2608.08804,,,2026-08-09 16:41:13.000000
1.0,RESEARCH_PAPER,Improving Generalization Robustness of Multimodal RLVR,"Pengfei Zhou, Zhiwei Tang, Xiaopeng Peng, Chenrui Zhou, Lama Moukheiber, Yixing Ma, Bin Xu, Jiajun Song, Zhenglin Wan, Wangbo Zhao, Jiasheng Tang, Bohan Zhuang, Fan Wang, Yang You",http://arxiv.org/abs/2608.08802,,,2026-08-09 16:36:42.000000
1.0,RESEARCH_PAPER,IDRAAK: From Multi-Agent NLP to Few-Shot Prompting for Semantic Drift Detection in Technical Requirements,Shiva Ahir,http://arxiv.org/abs/2608.08801,,,2026-08-09 16:34:38.000000
1.0,RESEARCH_PAPER,Instability of LLM Pre-Pretraining: It Doesn't Always Help. An Investigation on Multiple Languages,"Sofiia Riazhskykh, Nam Luu, Ondřej Bojar",http://arxiv.org/abs/2608.08800,,,2026-08-09 16:26:29.000000
1.0,RESEARCH_PAPER,Toward Metacognitive One-Shot Indirect Prompt Injection: Strategy Abstraction Via Outcome-Conditioned Reflection,"Sihan Hou, Xinmeng Hou, Zhijun Zhang, Zehao Wang, Xuhong Ren, Sibo Qin, Kuntharrgyal Khysru, Qing Guo",http://arxiv.org/abs/2608.08795,,,2026-08-09 16:19:05.000000
1.0,RESEARCH_PAPER,Deferred Audio Pruning with Local Audio-Visual Dynamics for Omni-LLMs,"Kyeongyoon Lee, Hongyeob Kim, Youngeun Kim, Sungeun Hong",http://arxiv.org/abs/2608.08794,,,2026-08-09 16:18:41.000000
1.0,RESEARCH_PAPER,Evidence-Calibrated Runtime Reconstruction for Agent Skills Across Heterogeneous Coding Agents,Xueping Gao,http://arxiv.org/abs/2608.08793,,,2026-08-09 16:18:13.000000
1.0,RESEARCH_PAPER,Unsure but Certain: Uncovering the Representation-Confidence Gap in Diffusion Language Models,"Saurabh Yadav, Badri Narayana Patro, Vijay Srinivas Agneeswaran",http://arxiv.org/abs/2608.08791,,,2026-08-09 16:13:46.000000
