raw_name,canonical_name,entity_type,matching_method,confidence,resolution_status,source_url
Panacea,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/panacea
CentralComs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/centralcoms
KugelAudio,Udio,STARTUP,fuzzy,90.0,RESOLVED,https://www.ycombinator.com/companies/kugelaudio
Klaimee,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/klaimee
flowscope,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/flowscope
Trident,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trident
Gigacatalyst,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/gigacatalyst
Arlo Industries,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/arlo-industries
Astraea,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/astraea
Lattice Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lattice-health
Atlas Discovery,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/atlas-discovery
Manicule,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/manicule
Avea Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/avea-robotics
Mochatrade,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mochatrade
Asendia AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/asendia-ai
Revnu,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/revnu
Uno Wallet,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/uno-wallet
Arden,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/arden
AgentPhone,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/agentphone
Gravy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/gravy
Kinect,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kinect
Runtime,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/runtime
YouArt,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/youart
Expanse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/expanse
CharacterQuilt,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/characterquilt
Pentagon,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pentagon
Arzana,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/arzana
Auxos,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/auxos
ProjectX,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/projectx
Tolmo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tolmo
OpenWork,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/openwork
"Apollo Atomics, Inc.",,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/apollo-atomics-inc
General Aviation,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/general-aviation
OpenProse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/openprose
Aster,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/asterlab
Amboras,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/amboras
Hessian,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hessian
RASPIRE,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/raspire
Plena Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/plena-health
TesterArmy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/testerarmy
Eden Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/eden-robotics
Foaster,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/foaster
AquaShield,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aquashield
Ornadyne,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ornadyne
ANORIA,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/anoria
AbInitio Bio,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/abinitio-bio
Memory Store,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/memory-store
Saudara AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/saudara-ai
Pops,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pops
Silmaril,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/silmaril
BioStack Platforms,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/biostack-platforms
Ardent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ardent
Kuli,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kuli
Wato,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/wato
Tasklet,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tasklet-2
Chronicle Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/chronicle-labs
Walter,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/walter
Aseon Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aseon-labs
Soria,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/soria
Armature,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/armature
Collar,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/collar
PLAN0 AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/plan0-ai
Zibra Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zibra-labs
Ara,Character.ai,STARTUP,fuzzy,90.0,RESOLVED,https://www.ycombinator.com/companies/ara
ValCtrl,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/valctrl
General Instinct,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/general-instinct
tday.com,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tdaycom
ED1TH,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ed1th
Minicor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/minicor
Degla Inc,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/degla-inc
Archer,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/archer
River Markets,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/river-markets
smol machines,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/smol-machines
Allowance,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/allowance
Harbor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/runharbor
Complir,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/complir
AICE,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aice
Infera,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/infera
Mount,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mount
Parrot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/useparrot
Result,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/result
Sidekick,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/textsidekick
Prototyping.io,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/prototypingio
Lumius,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lumius
Adialante,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/adialante
Savant,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/savant
Keyframe Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/keyframe-labs
Voquill,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/voquill
Oddpool,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/oddpool
Ontora,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ontora
Napkin Math,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/napkin-math
Gojiberry AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/gojiberry-ai
Lab0,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lab0
BentoLabs AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/bentolabs-ai
Lamina Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lamina-labs
Kimpton AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kimpton-ai
StableBrowse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/stablebrowse
Taiga,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/taiga
Pairio,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pairio
Callab AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/callab-ai
Synphony,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/synphony
Dreach,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/dreach
Arga Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/arga-labs
Andco,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/andco
RentAHuman,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rentahuman
InstaAgent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/instaagent
Salesgraph,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/salesgraph
Sherpa,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sherpa
Userlens,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/userlens
transload,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/transload
Standout,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/standout
shotwell.ai,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/shotwellai
Madrone,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/madrone
Pavoot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pavoot
qomplement,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/qomplement
Deep Interactions,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/deep-interactions
KelAI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kelai
"HEVN, inc",,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hevn-inc
Wealor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/wealor
Elyra,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/elyra
Interfaze,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/interfaze
Zolvo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zolvo
Juno,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/juno-chat
Kinro,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/kinro
GovGuard,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/govguard
Superlog,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/superlog
GodHands,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/godhands
Limrun,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/limrun
Light Anchor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/light-anchor
Hub,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hub
Tenet Industries,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tenet-industries
Atrisa,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/atrisa
Trellis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trellistech
The Company Company,Together AI,STARTUP,fuzzy,90.0,RESOLVED,https://www.ycombinator.com/companies/the-company-company
Dayjob,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/dayjob
InLoop Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/inloop-robotics
Zenbu,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zenbu-2
Andustry,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/andustry
Nine Fives,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/nine-fives
Incandor,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/incandor
Chert,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/chert
Saffron,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/saffron
Discovered Materials,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/discovered-materials
Lightsprint,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/lightsprint
Twolabs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/twolabs
Scope,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/scope
Hexa,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hexa
Palette,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/palette-2
Rudus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rudus
Replicas,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/replicas
Totalis,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/totalis
WithAI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/withai
Osmaura,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/osmaura
Instance,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/instance
Illume Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/illume-labs
Memoir,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/memoir
"PerfectBit, Inc.",,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/perfectbit-inc
Stage,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/stage
Standard Signal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/standard-signal
primitive,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/primitive
afterfive,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/afterfive
Klarify,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/klarify
Surtr Defense Systems,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/surtr-defense-systems
Hedge,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/hedge
Cardinal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trycardinal-ai
Wideframe,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/wideframe
Martini,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/martini
Litmus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/litmus-hiring
Condor Energy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/condor-energy
Remix,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/remix-3
OpenVector,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/openvector
Shofo,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/shofo
Wayco,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/wayco
"Applied Electrodynamics, Inc.",,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/applied-electrodynamics-inc
Unifold,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/unifold
Carrot Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/carrot-labs
Dispatch,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/dispatch
Bloom,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/trybloom
Aurorin CAD,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aurorin-cad
Fixture,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fixture
DAIVIN!,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/daivin
Brumby (Formerly GrazeMate),,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/brumby
Origami Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/origami-robotics
Ossus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ossus
Rubric AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rubric-ai
Regbase,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/regbase
Zymbly,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zymbly
Ritivel,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ritivel
Polymorph,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/polymorph
Khotan (formerly Pollinate),,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/khotan
SpotPay,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/spotpay
Poth Labs,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/poth-labs
VOYGR,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/voygr
MochaCare,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mochacare
Cova,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cova
Vela,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/vela
Supafax,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/supafax
Talking Computers,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/talking-computers
Control Seat,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/control-seat
Copperlane,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/copperlane
Tsenta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/tsenta
Atlia,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/atlia
Canary,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/canary
Grade,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/grade
Sila,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sila
Maven,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/maven
Moda,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/moda
The Token Company,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/the-token-company
BeeSafe AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/beesafe-ai
Fed10,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fed10
Inth,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/inth
Squid,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/squid
Crow,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/crow
Foreman,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/foreman
Booko,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/booko
Corelayer,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/corelayer
General Legal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/general-legal
Fort,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fort
Balance,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/getbalance
Ekpa,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ekpa
Chasi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/chasi
Anchorhead,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/anchorhead
o11,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/o11
Doomersion,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/doomersion
Sequence Markets,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sequence-markets
Libra Robotics,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/libra-robotics
Ditto Biosciences,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ditto-biosciences
Servo7,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/servo7
Datoric,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/datoric
Superset,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/superset
Netter,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/netter
Voxel Energy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/voxel-energy
Polymath,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/polymath
Archal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/archal
Bubble Lab,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/bubble-lab
Pocket,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pocket
Byteport,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/byteport
Constellation Space,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/constellation-space
Sazabi,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sazabi
Mendral,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mendral
AxionOrbital Space,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/axionorbital-space
Oximy,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/oximy
Caretta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/caretta
Samora AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/samora-ai
Human Archive,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/human-archive
Forum,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/forum
Sitefire,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sitefire
Robby,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/robby
Ressl AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/ressl-ai
Emdash,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/emdash
InventoryQuant,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/inventoryquant
Congruent,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/congruent
Reframe,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/usereframe
Valence,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/valence
9 Mothers,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/9-mothers-corporation
Approxima,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/approxima
Traverse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/traverse
Revion,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/revion
Maywood,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/maywood
Fenrock AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fenrock-ai
End Close,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/end-close
Chamber,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/chamber
Assemble,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/assemble
Patientdesk.ai,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/patientdeskai
Visibl Semiconductors,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/visibl-semiconductors
Synthetic Sciences,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/synthetic-sciences
Seeing Systems,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/seeing-systems
Jinba,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/jinba
Cardboard,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cardboard
Prana,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/prana-health
Rhizome AI,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rhizome-ai
Pax Historia,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/pax-historia
Parameter (fka Hex Security),,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/parameter-fka-hex-security
Laurence,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/laurence
Terminal Use,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/terminal-use
Overshoot,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/overshoot
Cajal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/cajal-technologies
Proximitty,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/proximitty
Instinct,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/instinct-xyz
Stilta,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/stilta
Unisson,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/unisson
IncidentFox,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/brownie
Compresr,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/compresr
Opalite Health,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/opalite-health
Confluence Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/confluence-labs
Rapidfolio,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/rapidfolio
Mango Medical,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mango-medical-inc
Sponge,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sponge
Terranox AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/terranox-ai
Drafted,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/drafted
Ventura,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ventura
Q2Q,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/q2q
Orthogonal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/orthogonal
Perfectly,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/perfectly
Fern,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/fern-bot
Sparkles,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/sparkles
EigenPal,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/eigenpal
Salus,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/salus
Moritz,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/moritz
RamAIn,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ramain
Milliray,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/milliray
Beyond Reach Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED,https://www.ycombinator.com/companies/beyond-reach-labs
OctaPulse,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/octapulse
CodeWisp,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/codewisp
Ashr,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/ashr
Aemon,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/aemon
Luel,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/luel
Scheduling Wizard,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/scheduling-wizard
RoboDock,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/robodock
Skillsync,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/skillsync
MouseCat,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/mousecat
Zatanna,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/zatanna
AutoSitu,,STARTUP,,,UNRESOLVED,https://www.ycombinator.com/companies/autositu
